日期,POA,PV功率,充电状态,电网状态,实际充电量,实际放电量,光伏发电量,电网充电量,辐照状态,光伏收益,电网收益,电池收益,SOC,电价RRP,总收益,Unnamed: 16,Unnamed: 17,总放电量,（光伏发电量-电池充电量+电池放电量-电网充电量）,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Real Export,Revenue,Unnamed: 26,perfect ratio
2025-07-01 09:00:00,565.4,2145.12,340,350,0.0,0.0,178.76,0.0,321,53.55,0.0,0.0,0.0512,0.2996,53.55,104165.979999999,,178.76,S2*O2,106048.31936,,,,215.52,64.569792,54698.7133020002,0.52511110923164
2025-07-01 09:05:00,588.0,2230.87,340,350,0.0,0.0,185.91,0.0,321,42.76,0.0,0.0,0.0512,0.23,42.76,,,185.91,42.7593,,,,,215.52,49.5696,,
2025-07-01 09:10:00,592.0,2246.05,340,350,0.0,0.0,187.17,0.0,321,56.15,0.0,0.0,0.0512,0.3,56.15,,,187.17,56.151,,,,,214.8,64.44,,
2025-07-01 09:15:00,596.75,2264.07,340,350,0.0,0.0,188.67,0.0,321,43.39,0.0,0.0,0.0512,0.23,43.39,,,188.67,43.3941,,,,,208.74,48.0102,,
2025-07-01 09:20:00,600.93,2279.93,340,350,0.0,0.0,189.99,0.0,321,43.7,0.0,0.0,0.0512,0.23,43.7,,,189.99,43.6977,,,,,212.58,48.8934,,
2025-07-01 09:25:00,602.74,2286.79,340,350,0.0,0.0,190.57,0.0,321,39.79,0.0,0.0,0.0512,0.2088,39.79,,,190.57,39.791016,,,,,213.0,44.4744,,
2025-07-01 09:30:00,603.52,2289.74,340,350,0.0,0.0,190.81,0.0,321,43.7,0.0,0.0,0.0512,0.229,43.7,,,190.81,43.69549,,,,,212.58,48.68082,,
2025-07-01 09:35:00,605.0,2295.37,340,350,0.0,0.0,191.28,0.0,321,39.69,0.0,0.0,0.0512,0.2075,39.69,,,191.28,39.6906,,,,,211.68,43.9236,,
2025-07-01 09:40:00,607.0,2302.96,340,350,0.0,0.0,191.91,0.0,321,38.38,0.0,0.0,0.0512,0.2,38.38,,,191.91,38.382,,,,,211.2,42.24,,
2025-07-01 09:45:00,606.11,2299.59,340,350,0.0,0.0,191.63,0.0,321,44.07,0.0,0.0,0.0512,0.23,44.07,,,191.63,44.0749,,,,,210.36,48.3828,,
2025-07-01 09:50:00,607.0,2302.96,340,350,0.0,0.0,191.91,0.0,321,44.14,0.0,0.0,0.0512,0.23,44.14,,,191.91,44.1393,,,,,209.16,48.1068,,
2025-07-01 09:55:00,604.23,2292.44,340,350,0.0,0.0,191.04,0.0,321,40.74,0.0,0.0,0.0512,0.2133,40.74,,,191.04,40.748832,,,,,208.02,44.370666,,
2025-07-01 10:00:00,602.0,2283.99,340,350,0.0,0.0,190.33,0.0,321,43.59,0.0,0.0,0.0512,0.229,43.59,,,190.33,43.58557,,,,,207.18,47.44422,,
2025-07-01 10:05:00,599.07,2272.86,341,350,189.4,0.0,189.4,0.0,321,0.0,0.0,0.0,0.0925,0.1855,0.0,,,0.0,0,,,,,206.46,38.29833,,
2025-07-01 10:10:00,597.0,2265.02,341,350,188.75,0.0,188.75,0.0,321,0.0,0.0,0.0,0.1337,0.1904,0.0,,,0.0,0,,,,,205.08,39.047232,,
2025-07-01 10:15:00,592.31,2247.22,341,350,187.27,0.0,187.27,0.0,321,0.0,0.0,0.0,0.1745,0.1798,0.0,,,0.0,0,,,,,204.06,36.689988,,
2025-07-01 10:20:00,589.0,2234.67,341,350,186.22,0.0,186.22,0.0,321,0.0,0.0,0.0,0.2151,0.1883,0.0,,,0.0,0,,,,,218.52,41.147316,,
2025-07-01 10:25:00,584.0,2215.7,341,350,184.64,0.0,184.64,0.0,321,0.0,0.0,0.0,0.2554,0.1798,0.0,,,0.0,0,,,,,50.94,9.159012,,
2025-07-01 10:30:00,582.0,2208.11,341,350,184.01,0.0,184.01,0.0,321,0.0,0.0,0.0,0.2955,0.1835,0.0,,,0.0,0,,,,,29.46,5.40591,,
2025-07-01 10:35:00,576.56,2187.46,341,350,182.29,0.0,182.29,0.0,321,0.0,0.0,0.0,0.3352,0.1831,0.0,,,0.0,0,,,,,29.58,5.416098,,
2025-07-01 10:40:00,572.45,2171.86,341,350,180.99,0.0,180.99,0.0,321,0.0,0.0,0.0,0.3747,0.1848,0.0,,,0.0,0,,,,,29.52,5.455296,,
2025-07-01 10:45:00,568.35,2156.3,341,350,179.69,0.0,179.69,0.0,321,0.0,0.0,0.0,0.4139,0.1774,0.0,,,0.0,0,,,,,29.52,5.236848,,
2025-07-01 10:50:00,564.0,2139.82,341,350,178.32,0.0,178.32,0.0,321,0.0,0.0,0.0,0.4528,0.1761,0.0,,,0.0,0,,,,,29.46,5.187906,,
2025-07-01 10:55:00,560.0,2124.64,341,350,177.05,0.0,177.05,0.0,321,0.0,0.0,0.0,0.4914,0.176,0.0,,,0.0,0,,,,,29.52,5.19552,,
2025-07-01 11:00:00,556.0,2109.46,341,350,175.79,0.0,175.79,0.0,321,0.0,0.0,0.0,0.5297,0.1608,0.0,,,0.0,0,,,,,29.34,4.717872,,
2025-07-01 11:05:00,553.0,2098.08,341,350,174.84,0.0,174.84,0.0,321,0.0,0.0,0.0,0.5678,0.176,0.0,,,0.0,0,,,,,29.34,5.16384,,
2025-07-01 11:10:00,548.26,2080.09,341,350,173.34,0.0,173.34,0.0,321,0.0,0.0,0.0,0.6056,0.176,0.0,,,0.0,0,,,,,29.16,5.13216,,
2025-07-01 11:15:00,545.34,2069.02,341,350,172.42,0.0,172.42,0.0,321,0.0,0.0,0.0,0.6432,0.1705,0.0,,,0.0,0,,,,,29.1,4.96155,,
2025-07-01 11:20:00,542.43,2057.99,341,350,171.5,0.0,171.5,0.0,321,0.0,0.0,0.0,0.6806,0.1705,0.0,,,0.0,0,,,,,29.04,4.95132,,
2025-07-01 11:25:00,540.0,2048.76,341,350,170.73,0.0,170.73,0.0,321,0.0,0.0,0.0,0.7178,0.1569,0.0,,,0.0,0,,,,,28.98,4.546962,,
2025-07-01 11:30:00,536.82,2036.68,341,350,169.72,0.0,169.72,0.0,321,0.0,0.0,0.0,0.7549,0.1753,0.0,,,0.0,0,,,,,9.36,1.640808,,
2025-07-01 11:35:00,534.0,2026.0,341,350,168.83,0.0,168.83,0.0,321,0.0,0.0,0.0,0.7917,0.1709,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-01 11:40:00,531.05,2014.82,341,350,167.9,0.0,167.9,0.0,321,0.0,0.0,0.0,0.8283,0.1705,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-01 11:45:00,529.33,2008.26,340,350,0.0,0.0,167.36,0.0,321,38.38,0.0,0.0,0.8283,0.2293,38.38,,,167.36,38.375648,,,,,0.0,0.0,,
2025-07-01 11:50:00,528.64,2005.65,340,350,0.0,0.0,167.14,0.0,321,37.63,0.0,0.0,0.8283,0.2252,37.63,,,167.14,37.639928,,,,,0.0,0.0,,
2025-07-01 11:55:00,527.0,1999.44,340,350,0.0,0.0,166.62,0.0,321,37.44,0.0,0.0,0.8283,0.2247,37.44,,,166.62,37.439514,,,,,127.92,28.743624,,
2025-07-01 12:00:00,526.19,1996.36,341,350,166.36,0.0,166.36,0.0,321,0.0,0.0,0.0,0.8646,0.1838,0.0,,,0.0,0,,,,,228.54,42.005652,,
2025-07-01 12:05:00,528.0,2003.23,341,350,166.94,0.0,166.94,0.0,321,0.0,0.0,0.0,0.901,0.176,0.0,,,0.0,0,,,,,138.3,24.3408,,
2025-07-01 12:10:00,525.0,1991.85,340,350,0.0,0.0,165.99,0.0,321,31.7,0.0,0.0,0.901,0.191,31.7,,,165.99,31.70409,,,,,319.8,61.0818,,
2025-07-01 12:15:00,530.0,2010.82,340,350,0.0,0.0,167.57,0.0,321,38.54,0.0,0.0,0.901,0.23,38.54,,,167.57,38.5411,,,,,320.28,73.6644,,
2025-07-01 12:20:00,536.0,2033.58,341,350,169.47,0.0,169.47,0.0,321,0.0,0.0,0.0,0.9379,0.1705,0.0,,,0.0,0,,,,,320.46,54.63843,,
2025-07-01 12:25:00,558.0,2117.05,340,350,0.0,0.0,176.42,0.0,321,37.96,0.0,0.0,0.9379,0.2152,37.96,,,176.42,37.965584,,,,,290.52,62.519904,,
2025-07-01 12:30:00,547.45,2077.02,341,350,173.08,0.0,173.08,0.0,321,0.0,0.0,0.0,0.9757,0.176,0.0,,,0.0,0,,,,,43.32,7.62432,,
2025-07-01 12:35:00,564.57,2142.0,340,350,0.0,0.0,178.5,0.0,321,34.55,0.0,0.0,0.9757,0.1935,34.55,,,178.5,34.53975,,,,,0.0,0.0,,
2025-07-01 12:40:00,562.06,2132.44,340,350,0.0,0.0,177.7,0.0,321,40.74,0.0,0.0,0.9757,0.2293,40.74,,,177.7,40.74661,,,,,0.0,0.0,,
2025-07-01 12:45:00,553.0,2098.08,340,350,0.0,0.0,174.84,0.0,321,40.04,0.0,0.0,0.9757,0.229,40.04,,,174.84,40.03836,,,,,0.0,0.0,,
2025-07-01 12:50:00,553.93,2101.61,340,350,0.0,0.0,175.13,0.0,321,40.11,0.0,0.0,0.9757,0.229,40.11,,,175.13,40.10477,,,,,0.0,0.0,,
2025-07-01 12:55:00,554.81,2104.94,340,350,0.0,0.0,175.41,0.0,321,43.99,0.0,0.0,0.9757,0.2508,43.99,,,175.41,43.992828,,,,,0.0,0.0,,
2025-07-01 13:00:00,550.0,2086.7,340,350,0.0,0.0,173.89,0.0,321,40.61,0.0,0.0,0.9757,0.2335,40.61,,,173.89,40.603315,,,,,0.0,0.0,,
2025-07-01 13:05:00,553.99,2101.85,340,350,0.0,0.0,175.15,0.0,321,43.91,0.0,0.0,0.9757,0.2507,43.91,,,175.15,43.910105,,,,,0.0,0.0,,
2025-07-01 13:10:00,561.0,2128.43,340,350,0.0,0.0,177.37,0.0,321,45.71,0.0,0.0,0.9757,0.2577,45.71,,,177.37,45.708249,,,,,0.0,0.0,,
2025-07-01 13:15:00,596.0,2261.22,340,350,0.0,0.0,188.44,0.0,321,48.35,0.0,0.0,0.9757,0.2566,48.35,,,188.44,48.353704,,,,,3.84,0.985344,,
2025-07-01 13:20:00,320.79,1217.08,340,350,0.0,0.0,101.42,0.0,321,26.55,0.0,0.0,0.9757,0.2618,26.55,,,101.42,26.551756,,,,,23.22,6.078996,,
2025-07-01 13:25:00,513.09,1946.66,340,350,0.0,0.0,162.22,0.0,321,41.28,0.0,0.0,0.9757,0.2545,41.28,,,162.22,41.28499,,,,,88.2,22.4469,,
2025-07-01 13:30:00,581.93,2207.84,340,350,0.0,0.0,183.99,0.0,321,47.12,0.0,0.0,0.9757,0.2561,47.12,,,183.99,47.119839,,,,,160.92,41.211612,,
2025-07-01 13:35:00,596.35,2262.56,340,350,0.0,0.0,188.55,0.0,321,49.47,0.0,0.0,0.9757,0.2624,49.47,,,188.55,49.47552,,,,,36.24,9.509376,,
2025-07-01 13:40:00,610.77,2317.27,340,350,0.0,0.0,193.11,0.0,321,57.85,0.0,0.0,0.9757,0.2996,57.85,,,193.11,57.855756,,,,,121.68,36.455328,,
2025-07-01 13:45:00,599.0,2272.61,340,350,0.0,0.0,189.38,0.0,321,45.01,0.0,0.0,0.9757,0.2377,45.01,,,189.38,45.015626,,,,,0.42,0.099834,,
2025-07-01 13:50:00,589.53,2236.68,340,350,0.0,0.0,186.39,0.0,321,42.5,0.0,0.0,0.9757,0.228,42.5,,,186.39,42.49692,,,,,0.36,0.08208,,
2025-07-01 13:55:00,573.94,2177.53,340,350,0.0,0.0,181.46,0.0,321,54.36,0.0,0.0,0.9757,0.2996,54.36,,,181.46,54.365416,,,,,0.18,0.053928,,
2025-07-01 14:00:00,677.0,2568.54,340,350,0.0,0.0,214.04,0.0,321,49.23,0.0,0.0,0.9757,0.23,49.23,,,214.04,49.2292,,,,,74.88,17.2224,,
2025-07-01 14:05:00,121.0,459.07,340,350,0.0,0.0,38.26,0.0,321,8.8,0.0,0.0,0.9757,0.23,8.8,,,38.26,8.7998,,,,,226.86,52.1778,,
2025-07-01 14:10:00,296.68,1125.61,340,350,0.0,0.0,93.8,0.0,321,21.92,0.0,0.0,0.9757,0.2337,21.92,,,93.8,21.92106,,,,,228.24,53.339688,,
2025-07-01 14:15:00,205.12,778.23,340,350,0.0,0.0,64.85,0.0,321,14.98,0.0,0.0,0.9757,0.231,14.98,,,64.85,14.98035,,,,,227.52,52.55712,,
2025-07-01 14:20:00,265.91,1008.87,340,350,0.0,0.0,84.07,0.0,321,25.39,0.0,0.0,0.9757,0.302,25.39,,,84.07,25.38914,,,,,227.7,68.7654,,
2025-07-01 14:25:00,493.24,1871.36,340,350,0.0,0.0,155.95,0.0,321,35.95,0.0,0.0,0.9757,0.2306,35.95,,,155.95,35.96207,,,,,218.04,50.280024,,
2025-07-01 14:30:00,652.0,2473.69,340,350,0.0,0.0,206.14,0.0,321,56.85,0.0,0.0,0.9757,0.2758,56.85,,,206.14,56.853412,,,,,70.26,19.377708,,
2025-07-01 14:35:00,667.0,2530.6,340,350,0.0,0.0,210.88,0.0,321,48.5,0.0,0.0,0.9757,0.23,48.5,,,210.88,48.5024,,,,,136.14,31.3122,,
2025-07-01 14:40:00,667.43,2532.22,340,350,0.0,0.0,211.02,0.0,321,63.22,0.0,0.0,0.9757,0.2996,63.22,,,211.02,63.221592,,,,,118.08,35.376768,,
2025-07-01 14:45:00,677.07,2568.81,340,350,0.0,0.0,214.07,0.0,321,61.75,0.0,0.0,0.9757,0.2885,61.75,,,214.07,61.759195,,,,,84.18,24.28593,,
2025-07-01 14:50:00,687.46,2608.21,340,350,0.0,0.0,217.35,0.0,321,65.12,0.0,0.0,0.9757,0.2996,65.12,,,217.35,65.11806,,,,,81.36,24.375456,,
2025-07-01 14:55:00,147.0,557.72,340,350,0.0,0.0,46.48,0.0,321,12.83,0.0,0.0,0.9757,0.276,12.83,,,46.48,12.82848,,,,,225.18,62.14968,,
2025-07-01 15:00:00,700.0,2655.8,340,350,0.0,0.0,221.32,0.0,321,66.3,0.0,0.0,0.9757,0.2996,66.3,,,221.32,66.307472,,,,,189.96,56.912016,,
2025-07-01 15:05:00,91.0,345.25,340,350,0.0,0.0,28.77,0.0,321,8.63,0.0,0.0,0.9757,0.3,8.63,,,28.77,8.631,,,,,160.14,48.042,,
2025-07-01 15:10:00,444.78,1687.51,340,350,0.0,0.0,140.63,0.0,321,42.13,0.0,0.0,0.9757,0.2996,42.13,,,140.63,42.132748,,,,,145.2,43.50192,,
2025-07-01 15:15:00,291.07,1104.32,340,350,0.0,0.0,92.03,0.0,321,31.71,0.0,0.0,0.9757,0.3446,31.71,,,92.03,31.713538,,,,,134.64,46.396944,,
2025-07-01 15:20:00,551.36,2091.86,340,350,0.0,0.0,174.32,0.0,321,52.3,0.0,0.0,0.9757,0.3,52.3,,,174.32,52.296,,,,,123.54,37.062,,
2025-07-01 15:25:00,672.09,2549.91,340,350,0.0,0.0,212.49,0.0,321,73.23,0.0,0.0,0.9757,0.3446,73.23,,,212.49,73.224054,,,,,113.58,39.139668,,
2025-07-01 15:30:00,643.0,2439.54,340,350,0.0,0.0,203.3,0.0,321,60.91,0.0,0.0,0.9757,0.2996,60.91,,,203.3,60.90868,,,,,101.76,30.487296,,
2025-07-01 15:35:00,580.69,2203.13,340,350,0.0,0.0,183.59,0.0,321,55.0,0.0,0.0,0.9757,0.2996,55.0,,,183.59,55.003564,,,,,89.1,26.69436,,
2025-07-01 15:40:00,541.0,2052.55,340,350,0.0,0.0,171.05,0.0,321,51.24,0.0,0.0,0.9757,0.2996,51.24,,,171.05,51.24658,,,,,80.52,24.123792,,
2025-07-01 15:45:00,506.98,1923.48,340,350,0.0,0.0,160.29,0.0,321,48.09,0.0,0.0,0.9757,0.3,48.09,,,160.29,48.087,,,,,70.62,21.186,,
2025-07-01 15:50:00,469.0,1779.39,340,350,0.0,0.0,148.28,0.0,321,44.42,0.0,0.0,0.9757,0.2996,44.42,,,148.28,44.424688,,,,,58.8,17.61648,,
2025-07-01 15:55:00,445.0,1688.33,340,350,0.0,0.0,140.69,0.0,321,48.49,0.0,0.0,0.9757,0.3446,48.49,,,140.69,48.481774,,,,,48.18,16.602828,,
2025-07-01 16:00:00,412.0,1563.13,340,350,0.0,0.0,130.26,0.0,321,29.96,0.0,0.0,0.9757,0.23,29.96,,,130.26,29.9598,,,,,38.52,8.8596,,
2025-07-01 16:05:00,364.06,1381.24,340,350,0.0,0.0,115.1,0.0,321,43.74,0.0,0.0,0.9757,0.38,43.74,,,115.1,43.738,,,,,29.58,11.2404,,
2025-07-01 16:10:00,329.0,1248.23,340,350,0.0,0.0,104.02,0.0,321,39.53,0.0,0.0,0.9757,0.38,39.53,,,104.02,39.5276,,,,,21.42,8.1396,,
2025-07-01 16:15:00,280.98,1066.05,340,350,0.0,0.0,88.84,0.0,321,31.01,0.0,0.0,0.9757,0.3491,31.01,,,88.84,31.014044,,,,,12.3,4.29393,,
2025-07-01 16:20:00,245.0,929.53,340,350,0.0,0.0,77.46,0.0,321,43.03,0.0,0.0,0.9757,0.5556,43.03,,,77.46,43.036776,,,,,6.54,3.633624,,
2025-07-01 16:25:00,207.0,785.36,340,350,0.0,0.0,65.45,0.0,321,24.87,0.0,0.0,0.9757,0.38,24.87,,,65.45,24.871,,,,,4.5,1.71,,
2025-07-01 16:30:00,176.0,667.74,340,350,0.0,0.0,55.65,0.0,321,30.91,0.0,0.0,0.9757,0.5556,30.91,,,55.65,30.91914,,,,,36.48,20.268288,,
2025-07-01 16:35:00,139.0,527.37,340,350,0.0,0.0,43.95,0.0,321,16.7,0.0,0.0,0.9757,0.38,16.7,,,43.95,16.701,,,,,20.82,7.9116,,
2025-07-01 16:40:00,104.0,394.58,340,350,0.0,0.0,32.88,0.0,321,12.49,0.0,0.0,0.9757,0.38,12.49,,,32.88,12.4944,,,,,0.24,0.0912,,
2025-07-01 16:45:00,52.33,198.55,342,350,0.0,190.83,16.55,0.0,321,0.0,0.0,650.96,0.934,3.4112,650.96,,,207.38,707.414656,,,,,0.12,0.409344,,
2025-07-01 16:50:00,41.62,157.9,340,350,0.0,0.0,13.16,0.0,321,7.31,0.0,0.0,0.934,0.5556,7.31,,,13.16,7.311696,,,,,0.18,0.100008,,
2025-07-01 16:55:00,29.23,110.91,342,350,0.0,190.83,9.24,0.0,321,0.0,0.0,650.96,0.8924,3.4112,650.96,,,200.07,682.478784,,,,,0.3,1.02336,,
2025-07-01 17:00:00,10.0,37.94,340,350,0.0,0.0,3.16,0.0,321,1.76,0.0,0.0,0.8924,0.5556,1.76,,,3.16,1.755696,,,,,0.3,0.16668,,
2025-07-01 17:05:00,7.0,26.56,340,350,0.0,0.0,2.21,0.0,321,1.68,0.0,0.0,0.8924,0.7598,1.68,,,2.21,1.679158,,,,,0.3,0.22794,,
2025-07-01 17:10:00,8.0,30.35,340,350,0.0,0.0,2.53,0.0,321,1.41,0.0,0.0,0.8924,0.5556,1.41,,,2.53,1.405668,,,,,0.3,0.16668,,
2025-07-01 17:15:00,7.0,26.56,340,350,0.0,0.0,2.21,0.0,321,2.21,0.0,0.0,0.8924,1.0,2.21,,,2.21,2.21,,,,,0.36,0.36,,
2025-07-01 17:20:00,4.0,15.18,342,350,0.0,190.83,1.26,0.0,320,0.0,0.0,650.96,0.8508,3.4112,650.96,,,192.09,655.257408,,,,,0.3,1.02336,,
2025-07-01 17:25:00,3.0,11.38,342,350,0.0,190.83,0.95,0.0,320,0.0,0.0,650.96,0.8092,3.4112,650.96,,,191.78,654.199936,,,,,0.3,1.02336,,
2025-07-01 17:30:00,1.0,3.79,342,350,0.0,190.83,0.32,0.0,320,0.0,0.0,650.96,0.7676,3.4112,650.96,,,191.15,652.05088,,,,,107.46,366.567552,,
2025-07-01 17:35:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,650.96,0.726,3.4112,650.96,,,190.83,650.959296,,,,,67.86,231.484032,,
2025-07-01 17:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.726,0.9605,0.0,,,0.0,0,,,,,0.24,0.23052,,
2025-07-01 17:45:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,650.96,0.6844,3.4112,650.96,,,190.83,650.959296,,,,,0.42,1.432704,,
2025-07-01 17:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0,0.0,,,0.0,0,,,,,0.48,0.48,,
2025-07-01 17:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0,0.0,,,0.0,0,,,,,0.36,0.36,,
2025-07-01 18:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 18:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 18:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0,0.0,,,0.0,0,,,,,0.48,0.48,,
2025-07-01 18:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 18:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 18:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6844,1.0036,0.0,,,0.0,0,,,,,0.48,0.481728,,
2025-07-01 18:30:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,648.45,0.6428,3.398,648.45,,,190.83,648.44034,,,,,0.54,1.83492,,
2025-07-01 18:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,0.9994,0.0,,,0.0,0,,,,,0.48,0.479712,,
2025-07-01 18:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 18:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,0.9994,0.0,,,0.0,0,,,,,0.48,0.479712,,
2025-07-01 18:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 18:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 19:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 19:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.54,0.54,,
2025-07-01 19:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,113.28,113.28,,
2025-07-01 19:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,71.76,71.76,,
2025-07-01 19:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.3,0.3,,
2025-07-01 19:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,109.92,109.92,,
2025-07-01 19:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,77.64,77.64,,
2025-07-01 19:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.24,0.24,,
2025-07-01 19:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,91.38,91.38,,
2025-07-01 19:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,77.76,77.76,,
2025-07-01 19:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-01 19:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.06,0.06,,
2025-07-01 20:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.3,0.3,,
2025-07-01 20:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6428,1.0,0.0,,,0.0,0,,,,,0.18,0.18,,
2025-07-01 20:10:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,648.45,0.6011,3.398,648.45,,,190.83,648.44034,,,,,109.56,372.28488,,
2025-07-01 20:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6011,1.0,0.0,,,0.0,0,,,,,78.3,78.3,,
2025-07-01 20:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.6011,1.0,0.0,,,0.0,0,,,,,0.12,0.12,,
2025-07-01 20:25:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,650.96,0.5595,3.4112,650.96,,,190.83,650.959296,,,,,0.0,0.0,,
2025-07-01 20:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.5595,0.9994,0.0,,,0.0,0,,,,,0.24,0.239856,,
2025-07-01 20:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.5595,1.0063,0.0,,,0.0,0,,,,,0.12,0.120756,,
2025-07-01 20:40:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,650.96,0.5179,3.4112,650.96,,,190.83,650.959296,,,,,87.72,299.230464,,
2025-07-01 20:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.5179,0.9994,0.0,,,0.0,0,,,,,80.76,80.711544,,
2025-07-01 20:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.5179,0.37,0.0,,,0.0,0,,,,,0.36,0.1332,,
2025-07-01 20:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.5179,1.0,0.0,,,0.0,0,,,,,0.42,0.42,,
2025-07-01 21:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.5179,0.9994,0.0,,,0.0,0,,,,,0.54,0.539676,,
2025-07-01 21:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.5179,0.9994,0.0,,,0.0,0,,,,,102.78,102.718332,,
2025-07-01 21:10:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,648.45,0.4763,3.398,648.45,,,190.83,648.44034,,,,,102.24,347.41152,,
